claim_ID,insured_amount,claim_amount,coverage_type,months_since_policy_start,province,claim_hour,previous_claim_count,sales_channel,customer_seniority_years,risk_zone
16012,2382000,246000,Theft,143,Mendoza,14,2,Call Center,0.2,High
16013,1379000,310000,Theft,2,Mendoza,0,1,Call Center,2.8,Low
16014,1714000,305000,Theft,2,Mendoza,7,1,Branch,5.7,Low
16015,2628000,424000,Liability,22,Cordoba,14,2,Branch,0,Medium
16016,2071000,430000,Flood,9,CABA,5,1,Branch,7.4,Low
16017,1426000,301000,Fire,52,Buenos Aires,1,1,Branch,2,Low
16018,1591000,277000,Theft,42,Cordoba,12,4,Online,9.1,High
16019,2352000,352000,Glass,48,Santa Fe,6,5,Online,0.9,Medium
16020,2497000,406000,Fire,31,Mendoza,1,2,Broker,3.7,Medium
16021,2009000,355000,Flood,3,Santa Fe,0,1,Call Center,5.4,High
16022,3238000,257000,Liability,1,Cordoba,22,2,Online,1.3,Low
16023,2412000,239000,Flood,1,Santa Fe,7,1,Branch,4,Medium
16024,1878000,189000,Glass,38,Buenos Aires,15,0,Branch,14.3,Low
16025,1592000,319000,Glass,25,Mendoza,10,0,Branch,15.1,Medium
16026,1513000,362000,Fire,95,Buenos Aires,22,3,Broker,6.6,Medium
16027,2168000,373000,Theft,24,Mendoza,6,2,Broker,0.2,Low
16028,1756000,415000,Fire,6,Mendoza,6,0,Call Center,23,Low
16029,2837000,448000,Glass,2,Santa Fe,19,1,Broker,4.3,Medium
16030,2733000,163000,Liability,10,Santa Fe,1,2,Broker,2.8,Medium
16031,2317000,340000,Fire,5,Mendoza,12,2,Branch,0.5,High
16032,1411000,344000,Theft,23,Mendoza,3,3,Online,1.2,Medium
16033,1664000,293000,Fire,2,Santa Fe,13,1,Online,9.5,Low
16034,2628000,217000,Liability,35,Santa Fe,8,0,Call Center,12.7,Medium
16035,1718000,444000,Theft,28,Cordoba,17,1,Branch,4.1,Medium
16036,2561000,241000,Fire,31,Santa Fe,3,1,Branch,2.3,Medium
16037,2237000,81000,Theft,80,Buenos Aires,13,1,Broker,6.7,Medium
16038,2026000,302000,Fire,25,Cordoba,20,1,Broker,2.4,Medium
16039,1649000,276000,Fire,37,Buenos Aires,21,4,Broker,0.6,Medium
16040,1953000,486000,Fire,2,Cordoba,6,1,Online,3.4,Medium
16041,2095000,349000,Flood,68,Cordoba,21,1,Call Center,0.9,High
16042,2516000,269000,Theft,5,Mendoza,3,1,Online,6.1,Medium
16043,1557000,280000,Liability,16,Cordoba,21,0,Branch,4.1,High
16044,1869000,279000,Theft,75,CABA,2,2,Broker,0.6,Medium
16045,2022000,522000,Liability,4,Cordoba,16,0,Call Center,0.8,Medium
16046,2331000,368000,Fire,0,Cordoba,7,2,Branch,0.8,High
16047,1546000,159000,Fire,8,Buenos Aires,19,0,Call Center,10.4,Medium
16048,1342000,276000,Fire,4,Cordoba,8,0,Branch,9.1,Low
16049,2337000,298000,Fire,26,Santa Fe,0,3,Branch,3.4,Low
16050,1241000,189000,Theft,7,Buenos Aires,16,3,Branch,10.3,Low
16051,2642000,122000,Fire,1,Buenos Aires,22,2,Call Center,6.7,High
16052,1922000,360000,Theft,53,Buenos Aires,2,0,Online,0.7,Low
16053,1226000,220000,Fire,1,Buenos Aires,13,2,Online,5.3,Medium
16054,1760000,425000,Liability,7,Santa Fe,13,1,Online,1.9,High
16055,2190000,301000,Glass,6,Buenos Aires,11,1,Online,3.9,Medium
16056,1734000,253000,Fire,0,Buenos Aires,21,2,Broker,10.1,Low
16057,2010000,58000,Fire,4,Santa Fe,14,2,Broker,1.6,Medium
16058,2370000,422000,Theft,40,Cordoba,3,1,Call Center,2.2,Medium
16059,1899000,329000,Fire,0,CABA,2,1,Call Center,5.3,Low
16060,1531000,255000,Fire,0,Cordoba,7,3,Call Center,6,Low
16061,1851000,211000,Fire,24,Santa Fe,5,3,Branch,6.5,Low
16062,2707000,460000,Flood,2,Cordoba,16,1,Online,1.7,Low
16063,2843000,194000,Liability,11,Buenos Aires,5,1,Broker,0.5,Low
16064,990000,263000,Flood,0,Santa Fe,15,2,Call Center,8.5,Medium
16065,2546000,357000,Theft,10,Santa Fe,1,1,Broker,1.6,High
16066,2125000,445000,Glass,9,CABA,8,3,Online,1.4,Medium
16067,2462000,278000,Glass,22,CABA,13,5,Online,2.6,Medium
16068,1725000,227000,Glass,16,Cordoba,12,1,Online,3,High
16069,1116000,289000,Fire,27,Buenos Aires,12,1,Online,7.1,Medium
16070,2292000,390000,Liability,65,CABA,16,3,Call Center,9.8,Medium
16071,1530000,413000,Liability,38,Cordoba,6,1,Branch,12.4,High
16072,1306000,162000,Theft,65,Cordoba,2,1,Call Center,1.4,High
16073,1341000,311000,Theft,1,Mendoza,20,2,Branch,8.2,Low
16074,2300000,157000,Glass,111,Mendoza,12,2,Broker,11.2,Medium
16075,2070000,388000,Flood,9,Buenos Aires,10,0,Branch,8.4,Medium
16076,2391000,342000,Glass,7,Mendoza,2,2,Broker,0.1,Low
16077,2335000,208000,Glass,12,Buenos Aires,17,0,Broker,21.5,Low
16078,1790000,453000,Theft,36,Buenos Aires,3,3,Branch,1.1,Medium
16079,1965000,334000,Liability,74,Santa Fe,11,0,Branch,5.7,Medium
16080,1744000,323000,Theft,19,Cordoba,15,1,Call Center,0.4,Medium
16081,1895000,282000,Theft,4,Mendoza,7,3,Branch,0.1,Medium
16082,1516000,299000,Glass,5,CABA,14,1,Online,4.3,Medium
16083,2195000,262000,Flood,12,Buenos Aires,14,1,Online,0.9,Medium
16084,2538000,226000,Liability,10,Buenos Aires,15,2,Branch,20.5,Low
16085,1592000,423000,Glass,6,Cordoba,15,2,Online,2.7,High
16086,2641000,251000,Theft,45,Cordoba,6,2,Broker,8.4,High
16087,2057000,247000,Theft,7,Mendoza,13,1,Call Center,5.9,Medium
16088,2121000,287000,Glass,21,Mendoza,7,0,Branch,2.2,Low
16089,1150000,442000,Theft,15,Buenos Aires,17,0,Branch,2,Low
16090,1096000,413000,Fire,61,Santa Fe,8,1,Online,6.3,Low
16091,2072000,261000,Theft,23,CABA,3,2,Branch,10.6,Low
16092,2395000,423000,Theft,9,CABA,19,1,Branch,0.7,Medium
16093,1664000,311000,Fire,24,Buenos Aires,7,2,Branch,13.9,High
16094,2835000,216000,Theft,9,Cordoba,17,2,Broker,1.5,Low
16095,2367000,252000,Flood,2,Buenos Aires,3,1,Broker,1.2,High
16096,1546000,437000,Glass,15,Buenos Aires,14,0,Branch,2.7,Low
16097,2015000,508000,Theft,47,CABA,0,3,Broker,5.6,Medium
16098,3238000,332000,Liability,57,Buenos Aires,4,1,Online,1.6,Medium
16099,1379000,243000,Fire,18,Buenos Aires,3,4,Online,6.1,High
16100,2264000,288000,Glass,28,Cordoba,0,1,Online,4.4,Medium
16101,1839000,224000,Theft,22,Santa Fe,8,2,Call Center,2.9,Low
16102,2353000,238000,Liability,39,CABA,23,0,Call Center,8.4,Medium
16103,2634000,228000,Liability,2,Santa Fe,0,1,Call Center,4.3,Medium
16104,1807000,292000,Fire,12,Cordoba,12,3,Online,9.1,Medium
16105,2559000,312000,Glass,7,Mendoza,13,4,Call Center,0.1,Low
16106,3111000,285000,Liability,0,Buenos Aires,2,3,Branch,7.2,Medium
16107,2033000,278000,Glass,42,Santa Fe,4,1,Online,5.6,Low
16108,2392000,376000,Fire,3,Buenos Aires,10,0,Branch,2.5,Low
16109,1705000,277000,Liability,9,Buenos Aires,22,1,Branch,2.3,Low
16110,2010000,283000,Fire,48,CABA,20,2,Call Center,3.8,Medium
16111,1912000,282000,Glass,30,Santa Fe,23,1,Broker,0.1,Medium
16112,2398000,454000,Flood,20,Mendoza,1,1,Branch,1.2,Medium
16113,2602000,251000,Fire,8,CABA,22,2,Branch,5.2,High
16114,1945000,360000,Liability,17,Buenos Aires,4,1,Call Center,0.4,Medium
16115,2767000,225000,Fire,1,Santa Fe,8,1,Online,3.1,High
16116,2765000,335000,Glass,31,Santa Fe,23,0,Call Center,1.9,High
16117,2423000,355000,Fire,6,CABA,11,3,Call Center,0,Low
16118,1742000,408000,Fire,15,Mendoza,7,2,Online,0.3,Medium
16119,1694000,262000,Fire,2,CABA,11,2,Online,1.6,Low
16120,1594000,189000,Liability,29,Mendoza,0,3,Call Center,7.4,High
16121,2475000,222000,Fire,54,CABA,15,1,Call Center,8.6,Medium
16122,1394000,396000,Liability,14,Santa Fe,16,1,Branch,8.3,Medium
16123,2338000,508000,Liability,2,Buenos Aires,14,4,Branch,2.1,High
16124,1459000,383000,Theft,69,Mendoza,10,0,Online,5.7,High
16125,2412000,174000,Theft,14,Santa Fe,3,2,Online,2.1,Medium
16126,2009000,380000,Fire,2,Mendoza,13,0,Broker,1.8,Low
16127,2667000,206000,Glass,5,Mendoza,2,2,Call Center,13.7,Medium
16128,2571000,265000,Fire,3,Mendoza,3,3,Online,10,Medium
16129,2718000,319000,Glass,5,CABA,5,1,Broker,0.7,Medium
16130,2730000,336000,Theft,4,Mendoza,1,1,Broker,4.2,Low
16131,2072000,307000,Liability,61,Buenos Aires,19,1,Call Center,16.7,Medium
16132,1421000,240000,Fire,5,Mendoza,19,2,Call Center,3.6,Medium
16133,1474000,406000,Fire,14,CABA,6,1,Branch,0.1,High
16134,957000,247000,Theft,31,Mendoza,1,2,Broker,0.2,Medium
16135,1458000,425000,Fire,27,CABA,22,2,Call Center,7,Medium
16136,2034000,164000,Theft,75,Santa Fe,9,2,Call Center,7.4,Medium
16137,1720000,322000,Theft,81,Buenos Aires,15,2,Branch,13.1,Low
16138,1910000,177000,Fire,20,CABA,23,5,Call Center,3.8,Medium
16139,2246000,217000,Fire,33,Cordoba,17,3,Online,12.8,Low
16140,1848000,249000,Flood,11,Cordoba,13,4,Online,0.2,High
16141,1439000,452000,Liability,13,Santa Fe,7,1,Broker,7.4,Low
16142,1973000,431000,Glass,2,Mendoza,20,2,Online,7.2,Medium
16143,1551000,387000,Fire,26,Buenos Aires,19,4,Call Center,7.6,Medium
16144,1865000,303000,Fire,7,Santa Fe,4,1,Broker,7.3,High
16145,2671000,319000,Theft,1,Mendoza,17,3,Call Center,2.4,Medium
16146,1865000,427000,Glass,2,Santa Fe,5,1,Online,3.2,Low
16147,2885000,370000,Liability,30,Mendoza,20,0,Branch,8,Medium
16148,2716000,302000,Liability,6,Mendoza,4,2,Broker,0.5,Low
16149,1710000,449000,Fire,35,Cordoba,23,2,Branch,11.6,High
16150,1444000,381000,Flood,56,Santa Fe,20,2,Call Center,16,High
16151,1974000,324000,Theft,10,Mendoza,4,1,Online,16.9,High
16152,2577000,254000,Fire,37,Buenos Aires,8,5,Broker,0.9,Medium
16153,1755000,245000,Theft,13,Buenos Aires,22,1,Call Center,2.2,High
16154,2454000,266000,Fire,35,Santa Fe,23,2,Broker,0.2,Medium
16155,2604000,346000,Theft,8,CABA,4,2,Online,2.4,Medium
16156,1613000,384000,Liability,64,Cordoba,14,0,Call Center,1.4,Medium
16157,1662000,156000,Theft,104,Cordoba,21,2,Broker,4.7,Medium
16158,2356000,105000,Theft,11,Buenos Aires,3,0,Call Center,3.1,High
16159,2076000,205000,Theft,5,Cordoba,6,2,Call Center,5,Medium
16160,1657000,259000,Theft,27,Santa Fe,11,1,Online,0.7,High
16161,1824000,420000,Theft,21,CABA,11,0,Broker,2.9,Low
16162,1965000,272000,Theft,114,Santa Fe,17,3,Broker,2.9,Medium
16163,1218000,325000,Fire,40,Buenos Aires,0,3,Call Center,2.2,Medium
16164,2383000,342000,Theft,43,Cordoba,21,0,Online,11.1,Medium
16165,1761000,198000,Flood,31,Santa Fe,3,1,Broker,0.1,High
16166,608000,446000,Glass,10,CABA,0,4,Call Center,5.3,High
16167,1988000,234000,Fire,65,Mendoza,9,1,Call Center,11.5,Low
16168,1629000,456000,Liability,15,Cordoba,22,0,Broker,0.1,High
16169,2844000,287000,Theft,12,Cordoba,1,3,Online,6.2,Low
16170,1707000,266000,Fire,5,Mendoza,11,1,Branch,2.5,High
16171,1451000,189000,Glass,8,Cordoba,19,5,Branch,9.8,Medium
16172,2254000,320000,Fire,0,Santa Fe,5,1,Broker,2.9,Medium
16173,1670000,525000,Glass,25,Buenos Aires,21,0,Online,2.3,High
16174,1610000,341000,Theft,22,Cordoba,11,3,Branch,4,Low
16175,2255000,327000,Glass,12,Buenos Aires,22,0,Online,12.2,High
16176,1480000,233000,Fire,81,Buenos Aires,23,1,Branch,5,Medium
16177,1271000,359000,Liability,28,Santa Fe,2,1,Online,10.5,Medium
16178,2863000,316000,Fire,6,Mendoza,16,1,Call Center,8,Low
16179,2290000,294000,Fire,11,Cordoba,13,1,Call Center,2.5,Medium
16180,1868000,349000,Glass,17,CABA,11,1,Online,3.4,Medium
16181,1998000,118000,Glass,18,Cordoba,15,1,Call Center,2,Medium
16182,2253000,290000,Glass,7,Santa Fe,21,1,Online,10.4,Medium
16183,2487000,180000,Fire,6,Santa Fe,15,2,Call Center,8.5,Medium
16184,1622000,303000,Glass,8,Mendoza,21,0,Broker,5.2,Low
16185,2183000,228000,Glass,79,Buenos Aires,13,0,Broker,0.3,Low
16186,1747000,234000,Theft,10,CABA,9,1,Online,7.1,Medium
16187,1906000,167000,Theft,11,Cordoba,6,1,Online,1.3,Low
16188,2080000,412000,Theft,30,CABA,14,2,Online,0.4,Low
16189,1997000,232000,Theft,4,Buenos Aires,1,1,Online,2.4,Medium
16190,2368000,238000,Glass,24,Buenos Aires,21,0,Online,5.3,High
16191,2244000,453000,Theft,26,CABA,14,1,Branch,18.4,High
16192,1246000,357000,Theft,1,Santa Fe,18,0,Online,3.9,Medium
16193,1321000,97000,Fire,5,Buenos Aires,22,0,Branch,0.5,High
16194,1815000,439000,Liability,15,Cordoba,20,1,Broker,10.4,Medium
16195,2914000,465000,Fire,43,CABA,7,1,Broker,1.6,High
16196,1574000,455000,Fire,31,Buenos Aires,20,0,Call Center,0.2,Medium
16197,1896000,367000,Liability,49,Santa Fe,18,2,Branch,1.9,Low
16198,1732000,190000,Liability,45,CABA,16,1,Call Center,0.9,Medium
16199,1723000,295000,Fire,17,Santa Fe,0,1,Branch,14.7,Low
16200,2089000,155000,Flood,23,Cordoba,3,2,Broker,2.9,Medium
16201,2700000,213000,Glass,60,Mendoza,2,1,Online,4.6,Low
16202,2228000,189000,Liability,32,CABA,6,0,Call Center,4.7,Medium
16203,1598000,237000,Glass,10,Cordoba,12,1,Online,8.2,Medium
16204,3377000,316000,Theft,10,Santa Fe,13,1,Branch,20.3,Medium
16205,2039000,256000,Theft,10,Santa Fe,7,1,Broker,0.3,Medium
16206,1711000,251000,Glass,16,Santa Fe,9,1,Call Center,2.6,Low
16207,2706000,271000,Fire,10,CABA,22,1,Branch,4.8,Medium
16208,1765000,450000,Glass,4,Cordoba,23,2,Call Center,0.5,Medium
16209,2831000,516000,Theft,21,Santa Fe,23,0,Call Center,5.6,Low
16210,1565000,255000,Theft,48,Santa Fe,10,0,Branch,2.7,Low
16211,2715000,334000,Theft,16,Mendoza,17,1,Call Center,3.2,Low
16212,2101000,216000,Liability,5,Cordoba,3,2,Broker,0,Low
16213,2646000,377000,Liability,40,Cordoba,21,1,Branch,0.7,Low
16214,2951000,252000,Fire,33,Mendoza,1,4,Broker,9.4,Medium
16215,1434000,229000,Liability,28,Santa Fe,13,1,Broker,6.3,Medium
16216,2638000,500000,Theft,26,Buenos Aires,8,1,Call Center,0.2,Low
16217,1296000,164000,Glass,36,Santa Fe,17,4,Call Center,5.5,Medium
16218,1476000,55000,Theft,42,Buenos Aires,11,1,Online,2.7,Medium
16219,1598000,373000,Theft,54,Santa Fe,21,2,Broker,2.3,Medium
16220,2252000,263000,Theft,22,Cordoba,0,1,Branch,1.7,Low
16221,2017000,235000,Theft,12,Cordoba,17,1,Call Center,15.4,Low
16222,1916000,573000,Flood,2,Buenos Aires,23,2,Branch,2.8,Medium
16223,2073000,373000,Theft,30,CABA,11,1,Branch,5.5,High
16224,2296000,294000,Fire,3,CABA,5,3,Broker,1.7,Medium
16225,2334000,229000,Liability,48,Santa Fe,1,1,Online,10.4,Medium
16226,2547000,345000,Liability,12,Mendoza,14,2,Online,3.2,Low
16227,2910000,127000,Flood,50,Santa Fe,7,2,Online,2.7,Medium
16228,1989000,248000,Fire,17,Buenos Aires,0,1,Online,0.6,Low
16229,1739000,296000,Theft,14,Buenos Aires,20,4,Call Center,34,Low
16230,2307000,321000,Fire,10,Cordoba,9,3,Broker,8.6,Low
16231,1428000,286000,Theft,1,Santa Fe,1,1,Call Center,0.6,High
16232,1661000,231000,Glass,0,Mendoza,15,5,Online,2.4,Low
16233,2500000,392000,Glass,17,Santa Fe,4,4,Online,20,Low
16234,1938000,135000,Glass,55,Santa Fe,12,2,Broker,0.2,Medium
16235,1396000,272000,Theft,21,Santa Fe,5,1,Branch,0.1,Low
16236,1255000,248000,Liability,47,CABA,12,2,Online,1.8,Low
16237,2024000,401000,Liability,199,Mendoza,9,2,Call Center,4.9,Medium
16238,2571000,254000,Liability,4,Santa Fe,14,0,Branch,0.1,Low
16239,2564000,344000,Glass,25,CABA,21,0,Call Center,11.5,Medium
16240,2055000,333000,Fire,12,Santa Fe,5,0,Branch,1.6,Medium
16241,3004000,116000,Theft,5,Mendoza,10,1,Branch,1.1,Medium
16242,1948000,293000,Liability,6,Cordoba,16,3,Online,4.7,Low
16243,1931000,126000,Glass,6,CABA,0,0,Call Center,4,Medium
16244,716000,335000,Glass,31,Buenos Aires,9,1,Broker,0.4,Low
16245,1776000,227000,Fire,10,Buenos Aires,20,3,Branch,0.6,Medium
16246,2426000,419000,Fire,7,CABA,13,0,Broker,0.4,High
16247,2782000,282000,Flood,52,Buenos Aires,1,0,Online,2.2,Medium
16248,1585000,223000,Theft,0,Buenos Aires,8,1,Call Center,16.5,Medium
16249,2231000,420000,Fire,31,Buenos Aires,17,2,Call Center,10.9,High
16250,2523000,213000,Fire,77,Mendoza,20,2,Online,1.4,Medium
16251,2006000,389000,Flood,23,Buenos Aires,17,3,Call Center,5.1,Medium
16252,858000,347000,Theft,19,Cordoba,7,0,Branch,3.9,Low
16253,2124000,263000,Liability,1,Mendoza,16,2,Online,4.2,Medium
16254,2381000,166000,Liability,16,CABA,3,3,Branch,2.6,Medium
16255,1526000,424000,Liability,10,Santa Fe,15,1,Broker,8.1,Low
16256,1873000,350000,Theft,36,CABA,0,1,Broker,0.7,Low
16257,1422000,223000,Theft,40,Mendoza,22,2,Broker,8,High
16258,715000,324000,Glass,4,Buenos Aires,6,0,Broker,3.7,Medium
16259,2514000,401000,Liability,17,Santa Fe,1,2,Online,10.7,Low
16260,1998000,311000,Fire,47,Santa Fe,23,2,Online,0,Medium
16261,2799000,324000,Fire,23,Santa Fe,6,1,Call Center,1.1,Medium
16262,2429000,403000,Fire,15,Mendoza,7,2,Branch,10.4,High
16263,1823000,454000,Theft,54,CABA,2,1,Branch,8.6,Medium
16264,1958000,288000,Liability,81,Cordoba,7,3,Call Center,7.9,Low
16265,2283000,166000,Theft,6,Santa Fe,18,1,Branch,1.7,Medium
16266,2483000,170000,Glass,4,CABA,12,2,Call Center,5.5,Low
16267,2161000,231000,Theft,48,CABA,16,0,Branch,5.2,Low
16268,2553000,207000,Theft,6,Cordoba,3,1,Online,2.2,High
16269,1852000,132000,Theft,45,Cordoba,1,1,Broker,4.4,Medium
16270,1501000,485000,Theft,8,Mendoza,4,0,Online,1.7,Low
16271,1968000,353000,Liability,0,Cordoba,9,1,Call Center,1.2,Medium
16272,2103000,248000,Fire,13,Cordoba,4,1,Broker,3.5,Low
16273,1399000,297000,Liability,0,Santa Fe,8,1,Branch,2.3,High
16274,1332000,121000,Theft,5,CABA,7,1,Call Center,4.3,Medium
16275,2224000,416000,Fire,15,Cordoba,2,1,Online,4.3,Medium
16276,1797000,105000,Fire,0,Buenos Aires,12,2,Call Center,14.8,Medium
16277,1917000,351000,Fire,0,Mendoza,14,0,Call Center,16.2,Medium
16278,1820000,116000,Glass,4,Cordoba,0,1,Online,12.2,Medium
16279,2760000,259000,Theft,14,Cordoba,9,3,Call Center,3,Low
16280,2631000,424000,Glass,87,Cordoba,15,1,Broker,15.3,Medium
16281,1381000,137000,Theft,2,Cordoba,9,2,Call Center,0.9,High
16282,1734000,285000,Fire,23,Mendoza,10,2,Call Center,2.9,Medium
16283,2425000,363000,Glass,16,Santa Fe,5,2,Branch,1.3,High
16284,2301000,346000,Flood,1,Santa Fe,15,1,Online,47.1,High
16285,1979000,307000,Fire,0,Mendoza,16,1,Call Center,2,Medium
16286,1431000,350000,Fire,6,Cordoba,7,2,Branch,13.7,Medium
16287,1659000,239000,Liability,27,CABA,20,1,Online,2.6,Medium
16288,1742000,493000,Flood,78,Cordoba,10,2,Branch,3.8,Medium
16289,2138000,139000,Glass,19,CABA,8,2,Call Center,6.7,Low
16290,2852000,416000,Fire,1,Buenos Aires,18,1,Branch,7.1,High
16291,1657000,319000,Liability,7,Santa Fe,13,1,Broker,1.4,Low
16292,1487000,362000,Liability,68,Santa Fe,23,1,Call Center,0.7,High
16293,1946000,379000,Liability,0,CABA,7,1,Online,3,Low
16294,2516000,356000,Liability,22,Buenos Aires,0,1,Call Center,0.2,Low
16295,1277000,219000,Fire,4,Santa Fe,1,0,Branch,6.3,Low
16296,2727000,271000,Liability,1,Buenos Aires,17,1,Branch,1.4,Low
16297,1914000,155000,Liability,7,Santa Fe,22,2,Online,3.3,Medium
16298,1633000,270000,Liability,66,CABA,13,1,Call Center,8.5,Medium
16299,1200000,332000,Theft,34,Santa Fe,20,2,Branch,3.4,Low
16300,2353000,361000,Fire,4,Santa Fe,21,1,Online,12.6,Low
16301,1914000,339000,Theft,1,CABA,19,4,Online,9,High
16302,2085000,124000,Fire,16,Mendoza,11,3,Online,3.2,Medium
16303,1550000,244000,Fire,1,Mendoza,12,2,Broker,0.4,Medium
16304,1840000,234000,Glass,12,Santa Fe,19,2,Online,9,Medium
16305,1757000,169000,Liability,38,Mendoza,5,4,Broker,3.6,Low
16306,1950000,216000,Liability,16,Cordoba,12,1,Broker,0.5,Medium
16307,1665000,300000,Flood,54,Mendoza,15,2,Call Center,4,Medium
16308,1233000,441000,Theft,37,Buenos Aires,18,1,Online,0.6,High
16309,3364000,205000,Theft,19,Cordoba,21,0,Online,1.8,Medium
16310,1318000,187000,Theft,37,Mendoza,22,1,Call Center,8.9,Medium
16311,2091000,240000,Theft,2,Cordoba,22,1,Broker,7.7,Low
16312,1114000,334000,Theft,5,Cordoba,14,3,Branch,1.6,High
16313,1001000,422000,Glass,28,Mendoza,4,3,Call Center,5.8,Low
16314,2049000,291000,Fire,0,Buenos Aires,18,3,Broker,2.7,Medium
16315,2087000,155000,Theft,0,Buenos Aires,18,1,Call Center,0.8,Low
16316,2631000,177000,Theft,11,Cordoba,5,1,Branch,1.8,Medium
16317,2200000,319000,Fire,48,Mendoza,3,0,Broker,6.2,Low
16318,1925000,400000,Liability,94,Buenos Aires,1,1,Broker,2.5,High
16319,1525000,482000,Fire,25,Mendoza,6,3,Broker,12,Low
16320,2750000,182000,Liability,72,Mendoza,19,3,Call Center,0.2,Low
16321,2464000,314000,Fire,45,Santa Fe,3,4,Online,2.2,Medium
16322,1377000,197000,Fire,5,Santa Fe,10,1,Online,0.7,Low
16323,2019000,210000,Theft,12,Santa Fe,19,1,Branch,0.5,Medium
16324,2072000,202000,Theft,23,Mendoza,16,3,Branch,1,High
16325,1827000,267000,Glass,3,CABA,4,2,Call Center,1.7,Medium
16326,2386000,212000,Theft,9,Mendoza,10,1,Broker,1.5,High
16327,2416000,548000,Flood,33,Buenos Aires,14,1,Online,0.4,Low
16328,1905000,254000,Glass,10,Buenos Aires,11,2,Branch,9,Low
16329,1860000,399000,Fire,62,Buenos Aires,7,2,Broker,0.4,Low
16330,2749000,234000,Fire,12,CABA,17,1,Online,4.3,Medium
16331,2466000,523000,Fire,5,Cordoba,16,2,Broker,19.2,Medium
16332,2036000,334000,Theft,5,Mendoza,8,2,Online,1.8,Medium
16333,1185000,384000,Liability,27,Santa Fe,15,0,Broker,5.9,Low
16334,2172000,241000,Fire,11,Buenos Aires,15,0,Call Center,2,High
16335,2349000,398000,Theft,6,Buenos Aires,15,1,Broker,4.7,Low
16336,623000,333000,Liability,28,Cordoba,2,0,Branch,2,High
16337,2126000,262000,Liability,13,Cordoba,2,0,Online,4.5,High
16338,1792000,192000,Liability,44,Cordoba,23,1,Online,0.1,Low
16339,1890000,276000,Glass,19,Mendoza,12,1,Branch,2.1,Medium
16340,1546000,268000,Liability,85,Buenos Aires,11,1,Online,8.8,Medium
16341,1926000,387000,Flood,11,CABA,23,2,Call Center,2.2,Medium
16342,2696000,277000,Liability,7,CABA,8,2,Call Center,1.2,Low
16343,1777000,108000,Theft,24,Cordoba,10,0,Call Center,0.2,Medium
16344,2483000,365000,Fire,29,CABA,19,3,Online,2.8,Low
16345,1597000,429000,Fire,0,Mendoza,9,1,Online,2.4,High
16346,2379000,133000,Fire,26,CABA,11,1,Call Center,4.4,Low
16347,2001000,480000,Fire,4,Cordoba,2,0,Broker,4.4,Medium
16348,2176000,440000,Fire,76,CABA,12,0,Online,2.3,Low
16349,2004000,237000,Liability,20,Buenos Aires,2,3,Broker,2.9,Low
16350,2321000,188000,Theft,3,Mendoza,11,0,Call Center,17.9,Medium
16351,716000,405000,Theft,1,Mendoza,16,0,Call Center,4.3,Low
16352,1290000,163000,Fire,50,Mendoza,16,2,Branch,7.4,Medium
16353,2209000,233000,Theft,45,Buenos Aires,14,1,Branch,4.1,Medium
16354,978000,168000,Liability,13,Buenos Aires,19,0,Call Center,6.2,Medium
16355,1735000,301000,Glass,2,Buenos Aires,17,1,Online,11.3,Medium
16356,1973000,447000,Theft,11,Santa Fe,4,2,Call Center,9.6,Medium
16357,1586000,337000,Fire,34,Mendoza,5,1,Call Center,3.4,Medium
16358,1654000,402000,Fire,25,Cordoba,17,1,Call Center,8.9,High
16359,2136000,265000,Fire,48,CABA,16,2,Branch,8.4,High
16360,2505000,310000,Fire,33,Santa Fe,2,0,Online,2.4,High
